Location,Count,Max,Timestamp
Nick Level 2 Fitness,38,100,2024-02-08 18:35:37
Nick Level 3 Fitness,136,200,2024-02-08 18:35:37
Nick Power House,72,140,2024-02-08 18:35:37
Nick Track,26,100,2024-02-08 18:35:37
Soderholm Family Aquatic Center,,,2024-02-08 18:35:37
Nick Courts 1 & 2,,,2024-02-08 18:35:37
Nick Courts 3-6,80,500,2024-02-08 18:35:37
Nick Courts 7 & 8,28,250,2024-02-08 18:35:37
Level 1 Fitness,77,130,2024-02-08 18:35:50
Level 2 Fitness,19,65,2024-02-08 18:35:50
Level 3 Fitness,62,246,2024-02-08 18:35:50
Level 4 Fitness,30,75,2024-02-08 18:35:50
Bakke Track,12,100,2024-02-08 18:35:50
Courts 1&2,25,250,2024-02-08 18:35:50
Courts 3&4,3,250,2024-02-08 18:35:50
Courts 5-8,83,500,2024-02-08 18:35:50
Orbit,23,46,2024-02-08 18:35:50
Willow Room,0,27,2024-02-08 18:35:50
Cove Pool,11,116,2024-02-08 18:35:50
Mount Mendota,42,39,2024-02-08 18:35:50
Skybox Suites,3,18,2024-02-08 18:35:50
SubZero Ice Center,12,300,2024-02-08 18:35:50
Nick Level 1 Fitness,43,150,2024-02-08 18:56:04
Nick Level 2 Fitness,38,100,2024-02-08 18:56:04
Nick Level 3 Fitness,136,200,2024-02-08 18:56:04
Nick Power House,72,140,2024-02-08 18:56:04
Nick Track,26,100,2024-02-08 18:56:04
Soderholm Family Aquatic Center,,,2024-02-08 18:56:04
Nick Courts 1 & 2,,,2024-02-08 18:56:04
Nick Courts 3-6,80,500,2024-02-08 18:56:04
Nick Courts 7 & 8,28,250,2024-02-08 18:56:04
Level 1 Fitness,77,130,2024-02-08 18:56:18
Level 2 Fitness,19,65,2024-02-08 18:56:18
Level 3 Fitness,62,246,2024-02-08 18:56:18
Level 4 Fitness,30,75,2024-02-08 18:56:18
Bakke Track,12,100,2024-02-08 18:56:18
Courts 1&2,25,250,2024-02-08 18:56:18
Courts 3&4,3,250,2024-02-08 18:56:18
Courts 5-8,83,500,2024-02-08 18:56:18
Orbit,23,46,2024-02-08 18:56:18
Willow Room,0,27,2024-02-08 18:56:18
Cove Pool,11,116,2024-02-08 18:56:18
Mount Mendota,42,39,2024-02-08 18:56:18
Skybox Suites,3,18,2024-02-08 18:56:18
SubZero Ice Center,12,300,2024-02-08 18:56:18
Nick Level 1 Fitness,36,150,2024-02-08 19:16:31
Nick Level 2 Fitness,24,100,2024-02-08 19:16:31
Nick Level 3 Fitness,123,200,2024-02-08 19:16:31
Nick Power House,62,140,2024-02-08 19:16:31
Nick Track,15,100,2024-02-08 19:16:31
Soderholm Family Aquatic Center,,,2024-02-08 19:16:31
Nick Courts 1 & 2,,,2024-02-08 19:16:31
Nick Courts 3-6,69,500,2024-02-08 19:16:31
Nick Courts 7 & 8,44,250,2024-02-08 19:16:31
Level 1 Fitness,77,130,2024-02-08 19:16:45
Level 2 Fitness,19,65,2024-02-08 19:16:45
Level 3 Fitness,62,246,2024-02-08 19:16:45
Level 4 Fitness,30,75,2024-02-08 19:16:45
Bakke Track,12,100,2024-02-08 19:16:45
Courts 1&2,25,250,2024-02-08 19:16:45
Courts 3&4,3,250,2024-02-08 19:16:45
Courts 5-8,83,500,2024-02-08 19:16:45
Orbit,23,46,2024-02-08 19:16:45
Willow Room,0,27,2024-02-08 19:16:45
Cove Pool,11,116,2024-02-08 19:16:45
Mount Mendota,42,39,2024-02-08 19:16:45
Skybox Suites,3,18,2024-02-08 19:16:45
SubZero Ice Center,15,300,2024-02-08 19:16:45
Nick Level 1 Fitness,36,150,2024-02-08 19:36:59
Nick Level 2 Fitness,24,100,2024-02-08 19:36:59
Nick Level 3 Fitness,123,200,2024-02-08 19:36:59
Nick Power House,62,140,2024-02-08 19:36:59
Nick Track,15,100,2024-02-08 19:36:59
Soderholm Family Aquatic Center,,,2024-02-08 19:36:59
Nick Courts 1 & 2,,,2024-02-08 19:36:59
Nick Courts 3-6,69,500,2024-02-08 19:36:59
Nick Courts 7 & 8,44,250,2024-02-08 19:36:59
Level 1 Fitness,59,130,2024-02-08 19:37:12
Level 2 Fitness,21,65,2024-02-08 19:37:12
Level 3 Fitness,64,246,2024-02-08 19:37:12
Level 4 Fitness,32,75,2024-02-08 19:37:12
Bakke Track,13,100,2024-02-08 19:37:12
Courts 1&2,19,250,2024-02-08 19:37:12
Courts 3&4,30,250,2024-02-08 19:37:12
Courts 5-8,93,500,2024-02-08 19:37:12
Orbit,21,46,2024-02-08 19:37:12
Willow Room,1,27,2024-02-08 19:37:12
Cove Pool,5,116,2024-02-08 19:37:12
Mount Mendota,16,39,2024-02-08 19:37:12
Skybox Suites,4,18,2024-02-08 19:37:12
SubZero Ice Center,2,300,2024-02-08 19:37:12
Nick Level 1 Fitness,0,150,2024-02-08 19:57:26
Nick Level 2 Fitness,0,100,2024-02-08 19:57:26
Nick Level 3 Fitness,0,200,2024-02-08 19:57:26
Nick Power House,0,140,2024-02-08 19:57:26
Nick Track,0,100,2024-02-08 19:57:26
Soderholm Family Aquatic Center,0,230,2024-02-08 19:57:26
Nick Courts 1 & 2,0,250,2024-02-08 19:57:26
Nick Courts 3-6,0,500,2024-02-08 19:57:26
Nick Courts 7 & 8,0,250,2024-02-08 19:57:26
Level 1 Fitness,59,130,2024-02-08 19:57:39
Level 2 Fitness,21,65,2024-02-08 19:57:39
Level 3 Fitness,64,246,2024-02-08 19:57:39
Level 4 Fitness,32,75,2024-02-08 19:57:39
Bakke Track,13,100,2024-02-08 19:57:39
Courts 1&2,19,250,2024-02-08 19:57:39
Courts 3&4,30,250,2024-02-08 19:57:39
Courts 5-8,93,500,2024-02-08 19:57:39
Orbit,21,46,2024-02-08 19:57:39
Willow Room,1,27,2024-02-08 19:57:39
Cove Pool,5,116,2024-02-08 19:57:39
Mount Mendota,16,39,2024-02-08 19:57:39
Skybox Suites,4,18,2024-02-08 19:57:39
SubZero Ice Center,2,300,2024-02-08 19:57:39
Nick Level 1 Fitness,34,150,2024-02-08 20:17:53
Nick Level 2 Fitness,34,100,2024-02-08 20:17:53
Nick Level 3 Fitness,94,200,2024-02-08 20:17:53
Nick Power House,58,140,2024-02-08 20:17:53
Nick Track,12,100,2024-02-08 20:17:53
Soderholm Family Aquatic Center,,,2024-02-08 20:17:53
Nick Courts 1 & 2,,,2024-02-08 20:17:53
Nick Courts 3-6,82,500,2024-02-08 20:17:53
Nick Courts 7 & 8,43,250,2024-02-08 20:17:53
Level 1 Fitness,59,130,2024-02-08 20:18:06
Level 2 Fitness,21,65,2024-02-08 20:18:06
Level 3 Fitness,64,246,2024-02-08 20:18:06
Level 4 Fitness,32,75,2024-02-08 20:18:06
Bakke Track,13,100,2024-02-08 20:18:06
Courts 1&2,19,250,2024-02-08 20:18:06
Courts 3&4,30,250,2024-02-08 20:18:06
Courts 5-8,93,500,2024-02-08 20:18:06
Orbit,21,46,2024-02-08 20:18:06
Willow Room,1,27,2024-02-08 20:18:06
Cove Pool,5,116,2024-02-08 20:18:06
Mount Mendota,16,39,2024-02-08 20:18:06
Skybox Suites,4,18,2024-02-08 20:18:06
SubZero Ice Center,40,300,2024-02-08 20:18:06
Nick Level 1 Fitness,34,150,2024-02-08 20:38:20
Nick Level 2 Fitness,34,100,2024-02-08 20:38:20
Nick Level 3 Fitness,94,200,2024-02-08 20:38:20
Nick Power House,58,140,2024-02-08 20:38:20
Nick Track,12,100,2024-02-08 20:38:20
Soderholm Family Aquatic Center,,,2024-02-08 20:38:20
Nick Courts 1 & 2,,,2024-02-08 20:38:20
Nick Courts 3-6,82,500,2024-02-08 20:38:20
Nick Courts 7 & 8,43,250,2024-02-08 20:38:20
Level 1 Fitness,59,130,2024-02-08 20:38:33
Level 2 Fitness,17,65,2024-02-08 20:38:33
Level 3 Fitness,57,246,2024-02-08 20:38:33
Level 4 Fitness,24,75,2024-02-08 20:38:33
Bakke Track,10,100,2024-02-08 20:38:33
Courts 1&2,19,250,2024-02-08 20:38:33
Courts 3&4,22,250,2024-02-08 20:38:33
Courts 5-8,36,500,2024-02-08 20:38:33
Orbit,11,46,2024-02-08 20:38:33
Willow Room,2,27,2024-02-08 20:38:33
Cove Pool,,,2024-02-08 20:38:33
Mount Mendota,,,2024-02-08 20:38:33
Skybox Suites,4,18,2024-02-08 20:38:33
SubZero Ice Center,26,300,2024-02-08 20:38:33
Nick Level 1 Fitness,34,150,2024-02-08 20:58:47
Nick Level 2 Fitness,34,100,2024-02-08 20:58:47
Nick Level 3 Fitness,94,200,2024-02-08 20:58:47
Nick Power House,58,140,2024-02-08 20:58:47
Nick Track,12,100,2024-02-08 20:58:47
Soderholm Family Aquatic Center,,,2024-02-08 20:58:47
Nick Courts 1 & 2,,,2024-02-08 20:58:47
Nick Courts 3-6,82,500,2024-02-08 20:58:47
Nick Courts 7 & 8,43,250,2024-02-08 20:58:47
Level 1 Fitness,59,130,2024-02-08 20:59:01
Level 2 Fitness,17,65,2024-02-08 20:59:01
Level 3 Fitness,57,246,2024-02-08 20:59:01
Level 4 Fitness,24,75,2024-02-08 20:59:01
Bakke Track,10,100,2024-02-08 20:59:01
Courts 1&2,19,250,2024-02-08 20:59:01
Courts 3&4,22,250,2024-02-08 20:59:01
Courts 5-8,36,500,2024-02-08 20:59:01
Orbit,11,46,2024-02-08 20:59:01
Willow Room,2,27,2024-02-08 20:59:01
Cove Pool,,,2024-02-08 20:59:01
Mount Mendota,10,39,2024-02-08 20:59:01
Skybox Suites,4,18,2024-02-08 20:59:01
SubZero Ice Center,26,300,2024-02-08 20:59:01
Nick Level 1 Fitness,34,150,2024-02-08 21:19:14
Nick Level 2 Fitness,34,100,2024-02-08 21:19:14
Nick Level 3 Fitness,94,200,2024-02-08 21:19:14
Nick Power House,58,140,2024-02-08 21:19:14
Nick Track,12,100,2024-02-08 21:19:14
Soderholm Family Aquatic Center,,,2024-02-08 21:19:14
Nick Courts 1 & 2,,,2024-02-08 21:19:14
Nick Courts 3-6,82,500,2024-02-08 21:19:14
Nick Courts 7 & 8,43,250,2024-02-08 21:19:14
Level 1 Fitness,59,130,2024-02-08 21:19:28
Level 2 Fitness,17,65,2024-02-08 21:19:28
Level 3 Fitness,57,246,2024-02-08 21:19:28
Level 4 Fitness,24,75,2024-02-08 21:19:28
Bakke Track,10,100,2024-02-08 21:19:28
Courts 1&2,19,250,2024-02-08 21:19:28
Courts 3&4,22,250,2024-02-08 21:19:28
Courts 5-8,36,500,2024-02-08 21:19:28
Orbit,11,46,2024-02-08 21:19:28
Willow Room,2,27,2024-02-08 21:19:28
Cove Pool,,,2024-02-08 21:19:28
Mount Mendota,10,39,2024-02-08 21:19:28
Skybox Suites,4,18,2024-02-08 21:19:28
SubZero Ice Center,26,300,2024-02-08 21:19:28
Nick Level 1 Fitness,31,150,2024-02-08 21:39:42
Nick Level 2 Fitness,21,100,2024-02-08 21:39:42
Nick Level 3 Fitness,69,200,2024-02-08 21:39:42
Nick Power House,25,140,2024-02-08 21:39:42
Nick Track,19,100,2024-02-08 21:39:42
Soderholm Family Aquatic Center,,,2024-02-08 21:39:42
Nick Courts 1 & 2,,,2024-02-08 21:39:42
Nick Courts 3-6,89,500,2024-02-08 21:39:42
Nick Courts 7 & 8,27,250,2024-02-08 21:39:42
Level 1 Fitness,59,130,2024-02-08 21:39:55
Level 2 Fitness,17,65,2024-02-08 21:39:55
Level 3 Fitness,57,246,2024-02-08 21:39:55
Level 4 Fitness,24,75,2024-02-08 21:39:55
Bakke Track,10,100,2024-02-08 21:39:55
Courts 1&2,19,250,2024-02-08 21:39:55
Courts 3&4,22,250,2024-02-08 21:39:55
Courts 5-8,36,500,2024-02-08 21:39:55
Orbit,11,46,2024-02-08 21:39:55
Willow Room,2,27,2024-02-08 21:39:55
Cove Pool,,,2024-02-08 21:39:55
Mount Mendota,10,39,2024-02-08 21:39:55
Skybox Suites,4,18,2024-02-08 21:39:55
SubZero Ice Center,26,300,2024-02-08 21:39:55
Nick Level 1 Fitness,31,150,2024-02-08 22:00:09
Nick Level 2 Fitness,21,100,2024-02-08 22:00:09
Nick Level 3 Fitness,69,200,2024-02-08 22:00:09
Nick Power House,25,140,2024-02-08 22:00:09
Nick Track,19,100,2024-02-08 22:00:09
Soderholm Family Aquatic Center,,,2024-02-08 22:00:09
Nick Courts 1 & 2,,,2024-02-08 22:00:09
Nick Courts 3-6,89,500,2024-02-08 22:00:09
Nick Courts 7 & 8,27,250,2024-02-08 22:00:09
Level 1 Fitness,35,130,2024-02-08 22:00:22
Level 2 Fitness,15,65,2024-02-08 22:00:22
Level 3 Fitness,40,246,2024-02-08 22:00:22
Level 4 Fitness,8,75,2024-02-08 22:00:22
Bakke Track,4,100,2024-02-08 22:00:22
Courts 1&2,17,250,2024-02-08 22:00:22
Courts 3&4,0,250,2024-02-08 22:00:22
Courts 5-8,46,500,2024-02-08 22:00:22
Orbit,14,46,2024-02-08 22:00:22
Willow Room,0,27,2024-02-08 22:00:22
Cove Pool,,,2024-02-08 22:00:22
Mount Mendota,12,39,2024-02-08 22:00:22
Skybox Suites,13,18,2024-02-08 22:00:22
SubZero Ice Center,10,300,2024-02-08 22:00:22
Nick Level 1 Fitness,31,150,2024-02-08 22:20:44
Nick Level 2 Fitness,21,100,2024-02-08 22:20:44
Nick Level 3 Fitness,69,200,2024-02-08 22:20:44
Nick Power House,25,140,2024-02-08 22:20:44
Nick Track,19,100,2024-02-08 22:20:44
Soderholm Family Aquatic Center,,,2024-02-08 22:20:44
Nick Courts 1 & 2,,,2024-02-08 22:20:44
Nick Courts 3-6,89,500,2024-02-08 22:20:44
Nick Courts 7 & 8,27,250,2024-02-08 22:20:44
Level 1 Fitness,35,130,2024-02-08 22:21:02
Level 2 Fitness,15,65,2024-02-08 22:21:02
Level 3 Fitness,40,246,2024-02-08 22:21:02
Level 4 Fitness,8,75,2024-02-08 22:21:02
Bakke Track,4,100,2024-02-08 22:21:02
Courts 1&2,17,250,2024-02-08 22:21:02
Courts 3&4,0,250,2024-02-08 22:21:02
Courts 5-8,46,500,2024-02-08 22:21:02
Orbit,14,46,2024-02-08 22:21:02
Willow Room,0,27,2024-02-08 22:21:02
Cove Pool,,,2024-02-08 22:21:02
Mount Mendota,12,39,2024-02-08 22:21:02
Skybox Suites,13,18,2024-02-08 22:21:02
SubZero Ice Center,28,300,2024-02-08 22:21:02
Nick Level 1 Fitness,31,150,2024-02-08 22:41:16
Nick Level 2 Fitness,21,100,2024-02-08 22:41:16
Nick Level 3 Fitness,69,200,2024-02-08 22:41:16
Nick Power House,25,140,2024-02-08 22:41:16
Nick Track,19,100,2024-02-08 22:41:16
Soderholm Family Aquatic Center,,,2024-02-08 22:41:16
Nick Courts 1 & 2,,,2024-02-08 22:41:16
Nick Courts 3-6,89,500,2024-02-08 22:41:16
Nick Courts 7 & 8,27,250,2024-02-08 22:41:16
Level 1 Fitness,35,130,2024-02-08 22:41:30
Level 2 Fitness,15,65,2024-02-08 22:41:30
Level 3 Fitness,40,246,2024-02-08 22:41:30
Level 4 Fitness,8,75,2024-02-08 22:41:30
Bakke Track,4,100,2024-02-08 22:41:30
Courts 1&2,17,250,2024-02-08 22:41:30
Courts 3&4,0,250,2024-02-08 22:41:30
Courts 5-8,46,500,2024-02-08 22:41:30
Orbit,14,46,2024-02-08 22:41:30
Willow Room,0,27,2024-02-08 22:41:30
Cove Pool,,,2024-02-08 22:41:30
Mount Mendota,12,39,2024-02-08 22:41:30
Skybox Suites,13,18,2024-02-08 22:41:30
SubZero Ice Center,28,300,2024-02-08 22:41:30
Nick Level 1 Fitness,29,150,2024-02-08 23:01:44
Nick Level 2 Fitness,24,100,2024-02-08 23:01:44
Nick Level 3 Fitness,76,200,2024-02-08 23:01:44
Nick Power House,39,140,2024-02-08 23:01:44
Nick Track,8,100,2024-02-08 23:01:44
Soderholm Family Aquatic Center,,,2024-02-08 23:01:44
Nick Courts 1 & 2,,,2024-02-08 23:01:44
Nick Courts 3-6,43,500,2024-02-08 23:01:44
Nick Courts 7 & 8,34,250,2024-02-08 23:01:44
Level 1 Fitness,35,130,2024-02-08 23:01:57
Level 2 Fitness,15,65,2024-02-08 23:01:57
Level 3 Fitness,40,246,2024-02-08 23:01:57
Level 4 Fitness,8,75,2024-02-08 23:01:57
Bakke Track,4,100,2024-02-08 23:01:57
Courts 1&2,17,250,2024-02-08 23:01:57
Courts 3&4,0,250,2024-02-08 23:01:57
Courts 5-8,46,500,2024-02-08 23:01:57
Orbit,14,46,2024-02-08 23:01:57
Willow Room,0,27,2024-02-08 23:01:57
Cove Pool,,,2024-02-08 23:01:57
Mount Mendota,12,39,2024-02-08 23:01:57
Skybox Suites,13,18,2024-02-08 23:01:57
SubZero Ice Center,28,300,2024-02-08 23:01:57
Nick Level 1 Fitness,29,150,2024-02-08 23:22:11
Nick Level 2 Fitness,24,100,2024-02-08 23:22:11
Nick Level 3 Fitness,76,200,2024-02-08 23:22:11
Nick Power House,39,140,2024-02-08 23:22:11
Nick Track,8,100,2024-02-08 23:22:11
Soderholm Family Aquatic Center,,,2024-02-08 23:22:11
Nick Courts 1 & 2,,,2024-02-08 23:22:11
Nick Courts 3-6,43,500,2024-02-08 23:22:11
Nick Courts 7 & 8,34,250,2024-02-08 23:22:11
Level 1 Fitness,33,130,2024-02-08 23:22:25
Level 2 Fitness,8,65,2024-02-08 23:22:25
Level 3 Fitness,18,246,2024-02-08 23:22:25
Level 4 Fitness,5,75,2024-02-08 23:22:25
Bakke Track,3,100,2024-02-08 23:22:25
Courts 1&2,18,250,2024-02-08 23:22:25
Courts 3&4,16,250,2024-02-08 23:22:25
Courts 5-8,40,500,2024-02-08 23:22:25
Orbit,12,46,2024-02-08 23:22:25
Willow Room,0,27,2024-02-08 23:22:25
Cove Pool,,,2024-02-08 23:22:25
Mount Mendota,,,2024-02-08 23:22:25
Skybox Suites,5,18,2024-02-08 23:22:25
SubZero Ice Center,20,300,2024-02-08 23:22:25
Nick Level 1 Fitness,31,150,2024-02-08 23:42:38
Nick Level 2 Fitness,21,100,2024-02-08 23:42:38
Nick Level 3 Fitness,41,200,2024-02-08 23:42:38
Nick Power House,28,140,2024-02-08 23:42:38
Nick Track,8,100,2024-02-08 23:42:38
Soderholm Family Aquatic Center,,,2024-02-08 23:42:38
Nick Courts 1 & 2,12,250,2024-02-08 23:42:38
Nick Courts 3-6,38,500,2024-02-08 23:42:38
Nick Courts 7 & 8,26,250,2024-02-08 23:42:38
Level 1 Fitness,33,130,2024-02-08 23:42:52
Level 2 Fitness,8,65,2024-02-08 23:42:52
Level 3 Fitness,18,246,2024-02-08 23:42:52
Level 4 Fitness,5,75,2024-02-08 23:42:52
Bakke Track,3,100,2024-02-08 23:42:52
Courts 1&2,18,250,2024-02-08 23:42:52
Courts 3&4,16,250,2024-02-08 23:42:52
Courts 5-8,40,500,2024-02-08 23:42:52
Orbit,12,46,2024-02-08 23:42:52
Willow Room,0,27,2024-02-08 23:42:52
Cove Pool,,,2024-02-08 23:42:52
Mount Mendota,,,2024-02-08 23:42:52
Skybox Suites,5,18,2024-02-08 23:42:52
SubZero Ice Center,20,300,2024-02-08 23:42:52
Nick Level 1 Fitness,31,150,2024-02-09 00:03:05
Nick Level 2 Fitness,21,100,2024-02-09 00:03:05
Nick Level 3 Fitness,41,200,2024-02-09 00:03:05
Nick Power House,28,140,2024-02-09 00:03:05
Nick Track,8,100,2024-02-09 00:03:05
Soderholm Family Aquatic Center,,,2024-02-09 00:03:05
Nick Courts 1 & 2,12,250,2024-02-09 00:03:05
Nick Courts 3-6,38,500,2024-02-09 00:03:05
Nick Courts 7 & 8,26,250,2024-02-09 00:03:05
Level 1 Fitness,33,130,2024-02-09 00:03:19
Level 2 Fitness,8,65,2024-02-09 00:03:19
Level 3 Fitness,18,246,2024-02-09 00:03:19
Level 4 Fitness,5,75,2024-02-09 00:03:19
Bakke Track,3,100,2024-02-09 00:03:19
Courts 1&2,18,250,2024-02-09 00:03:19
Courts 3&4,16,250,2024-02-09 00:03:19
Courts 5-8,40,500,2024-02-09 00:03:19
Orbit,12,46,2024-02-09 00:03:19
Willow Room,0,27,2024-02-09 00:03:19
Cove Pool,,,2024-02-09 00:03:19
Mount Mendota,,,2024-02-09 00:03:19
Skybox Suites,5,18,2024-02-09 00:03:19
SubZero Ice Center,20,300,2024-02-09 00:03:19
Nick Level 1 Fitness,31,150,2024-02-09 00:23:33
Nick Level 2 Fitness,21,100,2024-02-09 00:23:33
Nick Level 3 Fitness,41,200,2024-02-09 00:23:33
Nick Power House,28,140,2024-02-09 00:23:33
Nick Track,8,100,2024-02-09 00:23:33
Soderholm Family Aquatic Center,,,2024-02-09 00:23:33
Nick Courts 1 & 2,12,250,2024-02-09 00:23:33
Nick Courts 3-6,38,500,2024-02-09 00:23:33
Nick Courts 7 & 8,26,250,2024-02-09 00:23:33
Level 1 Fitness,33,130,2024-02-09 00:23:46
Level 2 Fitness,8,65,2024-02-09 00:23:46
Level 3 Fitness,18,246,2024-02-09 00:23:46
Level 4 Fitness,5,75,2024-02-09 00:23:46
Bakke Track,3,100,2024-02-09 00:23:46
Courts 1&2,18,250,2024-02-09 00:23:46
Courts 3&4,16,250,2024-02-09 00:23:46
Courts 5-8,40,500,2024-02-09 00:23:46
Orbit,12,46,2024-02-09 00:23:46
Willow Room,0,27,2024-02-09 00:23:46
Cove Pool,,,2024-02-09 00:23:46
Mount Mendota,,,2024-02-09 00:23:46
Skybox Suites,5,18,2024-02-09 00:23:46
SubZero Ice Center,20,300,2024-02-09 00:23:46
Nick Level 1 Fitness,31,150,2024-02-09 00:44:00
Nick Level 2 Fitness,21,100,2024-02-09 00:44:00
Nick Level 3 Fitness,41,200,2024-02-09 00:44:00
Nick Power House,28,140,2024-02-09 00:44:00
Nick Track,8,100,2024-02-09 00:44:00
Soderholm Family Aquatic Center,,,2024-02-09 00:44:00
Nick Courts 1 & 2,12,250,2024-02-09 00:44:00
Nick Courts 3-6,38,500,2024-02-09 00:44:00
Nick Courts 7 & 8,26,250,2024-02-09 00:44:00
Level 1 Fitness,33,130,2024-02-09 00:44:13
Level 2 Fitness,8,65,2024-02-09 00:44:13
Level 3 Fitness,18,246,2024-02-09 00:44:13
Level 4 Fitness,5,75,2024-02-09 00:44:13
Bakke Track,3,100,2024-02-09 00:44:13
Courts 1&2,18,250,2024-02-09 00:44:13
Courts 3&4,16,250,2024-02-09 00:44:13
Courts 5-8,40,500,2024-02-09 00:44:13
Orbit,12,46,2024-02-09 00:44:13
Willow Room,0,27,2024-02-09 00:44:13
Cove Pool,,,2024-02-09 00:44:13
Mount Mendota,,,2024-02-09 00:44:13
Skybox Suites,5,18,2024-02-09 00:44:13
SubZero Ice Center,20,300,2024-02-09 00:44:13
Nick Level 1 Fitness,31,150,2024-02-09 01:04:27
Nick Level 2 Fitness,21,100,2024-02-09 01:04:27
Nick Level 3 Fitness,41,200,2024-02-09 01:04:27
Nick Power House,28,140,2024-02-09 01:04:27
Nick Track,8,100,2024-02-09 01:04:27
Soderholm Family Aquatic Center,,,2024-02-09 01:04:27
Nick Courts 1 & 2,12,250,2024-02-09 01:04:27
Nick Courts 3-6,38,500,2024-02-09 01:04:27
Nick Courts 7 & 8,26,250,2024-02-09 01:04:27
Level 1 Fitness,33,130,2024-02-09 01:04:41
Level 2 Fitness,8,65,2024-02-09 01:04:41
Level 3 Fitness,18,246,2024-02-09 01:04:41
Level 4 Fitness,5,75,2024-02-09 01:04:41
Bakke Track,3,100,2024-02-09 01:04:41
Courts 1&2,18,250,2024-02-09 01:04:41
Courts 3&4,16,250,2024-02-09 01:04:41
Courts 5-8,40,500,2024-02-09 01:04:41
Orbit,12,46,2024-02-09 01:04:41
Willow Room,0,27,2024-02-09 01:04:41
Cove Pool,,,2024-02-09 01:04:41
Mount Mendota,,,2024-02-09 01:04:41
Skybox Suites,5,18,2024-02-09 01:04:41
SubZero Ice Center,20,300,2024-02-09 01:04:41
Nick Level 1 Fitness,31,150,2024-02-09 01:24:54
Nick Level 2 Fitness,21,100,2024-02-09 01:24:54
Nick Level 3 Fitness,41,200,2024-02-09 01:24:54
Nick Power House,28,140,2024-02-09 01:24:54
Nick Track,8,100,2024-02-09 01:24:54
Soderholm Family Aquatic Center,,,2024-02-09 01:24:54
Nick Courts 1 & 2,12,250,2024-02-09 01:24:54
Nick Courts 3-6,38,500,2024-02-09 01:24:54
Nick Courts 7 & 8,26,250,2024-02-09 01:24:54
Level 1 Fitness,33,130,2024-02-09 01:25:08
Level 2 Fitness,8,65,2024-02-09 01:25:08
Level 3 Fitness,18,246,2024-02-09 01:25:08
Level 4 Fitness,5,75,2024-02-09 01:25:08
Bakke Track,3,100,2024-02-09 01:25:08
Courts 1&2,18,250,2024-02-09 01:25:08
Courts 3&4,16,250,2024-02-09 01:25:08
Courts 5-8,40,500,2024-02-09 01:25:08
Orbit,12,46,2024-02-09 01:25:08
Willow Room,0,27,2024-02-09 01:25:08
Cove Pool,,,2024-02-09 01:25:08
Mount Mendota,,,2024-02-09 01:25:08
Skybox Suites,5,18,2024-02-09 01:25:08
SubZero Ice Center,20,300,2024-02-09 01:25:08
Nick Level 1 Fitness,31,150,2024-02-09 01:45:22
Nick Level 2 Fitness,21,100,2024-02-09 01:45:22
Nick Level 3 Fitness,41,200,2024-02-09 01:45:22
Nick Power House,28,140,2024-02-09 01:45:22
Nick Track,8,100,2024-02-09 01:45:22
Soderholm Family Aquatic Center,,,2024-02-09 01:45:22
Nick Courts 1 & 2,12,250,2024-02-09 01:45:22
Nick Courts 3-6,38,500,2024-02-09 01:45:22
Nick Courts 7 & 8,26,250,2024-02-09 01:45:22
Level 1 Fitness,33,130,2024-02-09 01:45:35
Level 2 Fitness,8,65,2024-02-09 01:45:35
Level 3 Fitness,18,246,2024-02-09 01:45:35
Level 4 Fitness,5,75,2024-02-09 01:45:35
Bakke Track,3,100,2024-02-09 01:45:35
Courts 1&2,18,250,2024-02-09 01:45:35
Courts 3&4,16,250,2024-02-09 01:45:35
Courts 5-8,40,500,2024-02-09 01:45:35
Orbit,12,46,2024-02-09 01:45:35
Willow Room,0,27,2024-02-09 01:45:35
Cove Pool,,,2024-02-09 01:45:35
Mount Mendota,,,2024-02-09 01:45:35
Skybox Suites,5,18,2024-02-09 01:45:35
SubZero Ice Center,20,300,2024-02-09 01:45:35
Nick Level 1 Fitness,31,150,2024-02-09 02:05:49
Nick Level 2 Fitness,21,100,2024-02-09 02:05:49
Nick Level 3 Fitness,41,200,2024-02-09 02:05:49
Nick Power House,28,140,2024-02-09 02:05:49
Nick Track,8,100,2024-02-09 02:05:49
Soderholm Family Aquatic Center,,,2024-02-09 02:05:49
Nick Courts 1 & 2,12,250,2024-02-09 02:05:49
Nick Courts 3-6,38,500,2024-02-09 02:05:49
Nick Courts 7 & 8,26,250,2024-02-09 02:05:49
Level 1 Fitness,33,130,2024-02-09 02:06:02
Level 2 Fitness,8,65,2024-02-09 02:06:02
Level 3 Fitness,18,246,2024-02-09 02:06:02
Level 4 Fitness,5,75,2024-02-09 02:06:02
Bakke Track,3,100,2024-02-09 02:06:02
Courts 1&2,18,250,2024-02-09 02:06:02
Courts 3&4,16,250,2024-02-09 02:06:02
Courts 5-8,40,500,2024-02-09 02:06:02
Orbit,12,46,2024-02-09 02:06:02
Willow Room,0,27,2024-02-09 02:06:02
Cove Pool,,,2024-02-09 02:06:02
Mount Mendota,,,2024-02-09 02:06:02
Skybox Suites,5,18,2024-02-09 02:06:02
SubZero Ice Center,20,300,2024-02-09 02:06:02
Nick Level 1 Fitness,31,150,2024-02-09 02:26:16
Nick Level 2 Fitness,21,100,2024-02-09 02:26:16
Nick Level 3 Fitness,41,200,2024-02-09 02:26:16
